image_path,label,handedness,hand_landmark_0_x,hand_landmark_0_y,hand_landmark_0_z,hand_landmark_1_x,hand_landmark_1_y,hand_landmark_1_z,hand_landmark_2_x,hand_landmark_2_y,hand_landmark_2_z,hand_landmark_3_x,hand_landmark_3_y,hand_landmark_3_z,hand_landmark_4_x,hand_landmark_4_y,hand_landmark_4_z,hand_landmark_5_x,hand_landmark_5_y,hand_landmark_5_z,hand_landmark_6_x,hand_landmark_6_y,hand_landmark_6_z,hand_landmark_7_x,hand_landmark_7_y,hand_landmark_7_z,hand_landmark_8_x,hand_landmark_8_y,hand_landmark_8_z,hand_landmark_9_x,hand_landmark_9_y,hand_landmark_9_z,hand_landmark_10_x,hand_landmark_10_y,hand_landmark_10_z,hand_landmark_11_x,hand_landmark_11_y,hand_landmark_11_z,hand_landmark_12_x,hand_landmark_12_y,hand_landmark_12_z,hand_landmark_13_x,hand_landmark_13_y,hand_landmark_13_z,hand_landmark_14_x,hand_landmark_14_y,hand_landmark_14_z,hand_landmark_15_x,hand_landmark_15_y,hand_landmark_15_z,hand_landmark_16_x,hand_landmark_16_y,hand_landmark_16_z,hand_landmark_17_x,hand_landmark_17_y,hand_landmark_17_z,hand_landmark_18_x,hand_landmark_18_y,hand_landmark_18_z,hand_landmark_19_x,hand_landmark_19_y,hand_landmark_19_z,hand_landmark_20_x,hand_landmark_20_y,hand_landmark_20_z,hand_world_landmark_0_x,hand_world_landmark_0_y,hand_world_landmark_0_z,hand_world_landmark_1_x,hand_world_landmark_1_y,hand_world_landmark_1_z,hand_world_landmark_2_x,hand_world_landmark_2_y,hand_world_landmark_2_z,hand_world_landmark_3_x,hand_world_landmark_3_y,hand_world_landmark_3_z,hand_world_landmark_4_x,hand_world_landmark_4_y,hand_world_landmark_4_z,hand_world_landmark_5_x,hand_world_landmark_5_y,hand_world_landmark_5_z,hand_world_landmark_6_x,hand_world_landmark_6_y,hand_world_landmark_6_z,hand_world_landmark_7_x,hand_world_landmark_7_y,hand_world_landmark_7_z,hand_world_landmark_8_x,hand_world_landmark_8_y,hand_world_landmark_8_z,hand_world_landmark_9_x,hand_world_landmark_9_y,hand_world_landmark_9_z,hand_world_landmark_10_x,hand_world_landmark_10_y,hand_world_landmark_10_z,hand_world_landmark_11_x,hand_world_landmark_11_y,hand_world_landmark_11_z,hand_world_landmark_12_x,hand_world_landmark_12_y,hand_world_landmark_12_z,hand_world_landmark_13_x,hand_world_landmark_13_y,hand_world_landmark_13_z,hand_world_landmark_14_x,hand_world_landmark_14_y,hand_world_landmark_14_z,hand_world_landmark_15_x,hand_world_landmark_15_y,hand_world_landmark_15_z,hand_world_landmark_16_x,hand_world_landmark_16_y,hand_world_landmark_16_z,hand_world_landmark_17_x,hand_world_landmark_17_y,hand_world_landmark_17_z,hand_world_landmark_18_x,hand_world_landmark_18_y,hand_world_landmark_18_z,hand_world_landmark_19_x,hand_world_landmark_19_y,hand_world_landmark_19_z,hand_world_landmark_20_x,hand_world_landmark_20_y,hand_world_landmark_20_z
OneDrive/Processed images\FRONT\cropped_Front 4.jpg,FRONT,Right,0.4379670023918152,0.4044798016548157,3.7237435890347125e-07,0.5350762605667114,0.341532289981842,-0.0436221063137054,0.6225981712341309,0.1774485558271408,-0.0532654337584972,0.649503231048584,0.022962374612689,-0.0600407868623733,0.6463876366615295,-0.1094814538955688,-0.0675439909100532,0.5772361159324646,-0.016772186383605,-0.0127913579344749,0.6011257767677307,-0.1649739295244217,-0.0456096343696117,0.6165035963058472,-0.2459026724100113,-0.0757881477475166,0.6296736001968384,-0.3014111518859863,-0.0950423181056976,0.5182985067367554,-0.0435408949851989,-0.0092356083914637,0.5391824841499329,-0.1934033334255218,-0.035086765885353,0.556526243686676,-0.2649946808815002,-0.0596407912671566,0.5744262933731079,-0.3143909573554992,-0.076944388449192,0.4568955898284912,-0.0398042313754558,-0.0138584626838564,0.4755060076713562,-0.1863012611865997,-0.0421572253108024,0.4900620579719543,-0.2428322285413742,-0.0529648028314113,0.505790650844574,-0.2836906313896179,-0.0587599612772464,0.3909511566162109,-0.0143202040344476,-0.0234517753124237,0.4061299562454223,-0.1419738233089447,-0.0470835976302623,0.4164985418319702,-0.1889869421720504,-0.0506250001490116,0.4251843690872192,-0.2258822619915008,-0.0512158162891864,-0.0278458967804908,0.0773226916790008,-0.0112096639350056,0.0045739840716123,0.0633378028869628,-0.0172563418745994,0.0314876772463321,0.0428149476647377,-0.0202407203614711,0.0465873032808303,0.0128685440868139,-0.0190589111298322,0.0461293309926986,-0.0159884188324213,-0.0190183818340301,0.0251279063522815,0.003060832619667,0.0080261100083589,0.0339112691581249,-0.0189996175467968,0.000371446047211,0.0376988239586353,-0.0357013717293739,-0.0125839617103338,0.03908446803689,-0.045085672289133,-0.0349303558468818,0.0022728899493813,-0.0047307843342423,0.0088092936202883,0.0134904161095619,-0.0306320469826459,-0.0054058479145169,0.0184460487216711,-0.0419628173112869,-0.0261280182749032,0.0259331539273262,-0.0521441437304019,-0.0397583357989788,-0.0173900425434112,-0.0039348751306533,-0.0036036709789186,-0.0096971066668629,-0.0274162217974662,-0.0169197022914886,-0.0028322096914052,-0.0340995267033577,-0.0306977555155754,0.0012454837560653,-0.0394374765455722,-0.0444789454340934,-0.0377543829381465,0.003769714385271,-0.0140919275581836,-0.032459620386362,-0.015330696478486,-0.0203672833740711,-0.0274909920990467,-0.0288355164229869,-0.0295020602643489,-0.0227135438472032,-0.0348560400307178,-0.036324355751276
OneDrive/Processed images\RIGHT\high_contrast_Right 8.jpg,RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OneDrive/Processed images\RIGHT\high_contrast_Right 13.jpg,RIGHT,Right,0.5174861550331116,0.7133867144584656,-2.0719085114251362e-07,0.498647391796112,0.6727120876312256,-0.005500893574208,0.486865371465683,0.6280025839805603,-0.0117443837225437,0.4766558110713959,0.5930154919624329,-0.0170850865542888,0.464936763048172,0.5702570676803589,-0.0216070637106895,0.5260416269302368,0.5811423063278198,-0.0092594567686319,0.5261718034744263,0.5822858810424805,-0.0090065067633986,0.5224987268447876,0.6040495038032532,-0.00972440559417,0.5182662010192871,0.6198244690895081,-0.0108978571370244,0.5450848340988159,0.5911597013473511,-0.0088995294645428,0.5412055850028992,0.5944178104400635,-0.0053138434886932,0.5358127951622009,0.6136851906776428,-0.0053661493584513,0.5316908955574036,0.6299516558647156,-0.0077622490935027,0.559502124786377,0.6109894514083862,-0.0078428639099001,0.5529831647872925,0.6103101968765259,-0.0044843289069831,0.5477010607719421,0.6269719004631042,-0.0031754251103848,0.5429193377494812,0.643794596195221,-0.0044642221182584,0.5702034831047058,0.6319065093994141,-0.0073062400333583,0.5666704773902893,0.6235721707344055,-0.0047379918396472,0.5605846643447876,0.6352786421775818,-0.0010392878903076,0.5558276176452637,0.6478958129882812,0.0012496991548687,-0.0342921204864978,0.0661304220557212,-0.0423811562359333,-0.0507053062319755,0.0441617146134376,-0.0294816717505455,-0.062349434942007,0.0223936233669519,-0.0231579039245843,-0.0748533457517623,-0.0004918035119771,-0.0049983579665422,-0.0837820991873741,-0.0265636779367923,0.0029744934290647,-0.0253157075494527,-0.0120107810944318,0.0011935828952118,-0.018740439787507,-0.0096834478899836,0.0187746156007051,-0.0224698968231678,-0.0039112940430641,0.029586898162961,-0.0305934026837348,0.0081779593601822,0.0320314578711986,-0.0030300817452371,-0.0046169813722372,0.0036410691682249,0.0012037375709041,-0.0072522745467722,0.0255691595375537,-0.0103214588016271,0.0055263685062527,0.0337973982095718,-0.0139793008565902,0.0109879784286022,0.0338398776948452,0.0169177278876304,0.0050486493855714,-0.001226216671057,0.0115288337692618,0.0054834755137562,0.026235144585371,0.0018221791833639,0.0162030756473541,0.0355040319263935,-0.0022660749964416,0.0259308218955993,0.033711764961481,0.0224966909736394,0.0216386578977108,-0.0009815968805924,0.0259476490318775,0.0187161825597286,0.0159811750054359,0.0174234341830015,0.0208268091082572,0.0270456094294786,0.0077021578326821,0.0321171581745147,0.0277442708611488
OneDrive/Processed images\DOWN\cropped_Down 7.jpg,DOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OneDrive/Processed images\BACK\rotated_Back 4.jpg,BACK,Right,0.4671527743339538,0.4370741844177246,1.9626558156460305e-08,0.4240524768829345,0.3863997459411621,0.0010585859417915,0.3934225440025329,0.3151267766952514,-0.0033799626398831,0.3742631375789642,0.2362865507602691,-0.0086154779419302,0.3585207462310791,0.1810342967510223,-0.0134569155052304,0.4126807451248169,0.223237007856369,-0.0096880141645669,0.4146119356155395,0.1075055599212646,-0.0143173178657889,0.4201424121856689,0.0496320277452468,-0.0117170065641403,0.4272474944591522,0.0107751488685607,-0.0081849815323948,0.4443603157997131,0.2147312015295028,-0.0127584803849458,0.4431191682815552,0.0881715267896652,-0.0148141896352171,0.4465450644493103,0.0319546908140182,-0.008326381444931,0.4525176584720611,-0.0021534860134124,-0.0016080634668469,0.4761398136615753,0.2231117039918899,-0.0157445333898067,0.4712855517864227,0.1056845858693122,-0.0173497460782527,0.4720447361469269,0.0501821339130401,-0.0108460765331983,0.4728991985321045,0.0105891376733779,-0.0043413024395704,0.5066303610801697,0.2436635345220565,-0.0185884870588779,0.5009632706642151,0.1515827029943466,-0.0188106913119554,0.4967358112335205,0.1015760824084281,-0.0143048791214823,0.493229478597641,0.0594111531972885,-0.0085425432771444,8.050911128520966e-05,0.0851718634366989,0.039588950574398,-0.020790122449398,0.0597682856023311,0.0299684572964906,-0.0302235856652259,0.034821942448616,0.0302492436021566,-0.0402576178312301,0.0095305414870381,0.0250833835452795,-0.0483195073902606,-0.0152292884886264,0.0139337573200464,-0.0213119126856327,-0.0031107305549085,-0.0030139097943902,-0.0182267166674137,-0.0323457270860672,-0.0019909942056983,-0.0128416344523429,-0.0540176220238208,0.0160384681075811,-0.0134665984660387,-0.0707832425832748,0.0336915254592895,-0.0036834017373621,-0.0016709148185327,-0.0014995606616139,0.0007068961858749,-0.0422845147550106,0.0039657857269048,-0.0029534939676523,-0.0647033229470253,0.0199210736900568,0.0026002768427133,-0.0820231661200523,0.045845940709114,0.0129646668210625,-0.0010729385539889,0.0004316534032113,0.0152637148275971,-0.0330658555030822,0.0085840132087469,0.0161575749516487,-0.0540742725133895,0.0253786463290452,0.0127367870882153,-0.0715352594852447,0.048606414347887,0.0239786971360445,0.0084107192233204,0.014167433604598,0.0297833103686571,-0.0151120815426111,0.0161337200552225,0.0307191833853721,-0.0381181538105011,0.0243929158896207,0.0234822146594524,-0.0537815354764461,0.0358382277190685
OneDrive/Processed images\FRONT\cropped_Front 2.jpg,FRONT,Right,0.3675229847431183,1.1106809377670288,2.3168327345501893e-07,0.4819968044757843,1.031942367553711,-0.054663561284542,0.5737007856369019,0.8948776721954346,-0.0898811817169189,0.6287750005722046,0.7531400322914124,-0.122527852654457,0.6860640048980713,0.6196000576019287,-0.1597042083740234,0.5148554444313049,0.6233420968055725,-0.0736342445015907,0.5233054757118225,0.3860124349594116,-0.1308448314666748,0.5208383798599243,0.2345933616161346,-0.1764509379863739,0.5170429944992065,0.102696418762207,-0.2109608799219131,0.4438032507896423,0.6128878593444824,-0.0868798568844795,0.4490197598934173,0.3362194299697876,-0.1435700505971908,0.4507504105567932,0.1598323285579681,-0.1939664483070373,0.4535676836967468,0.0112333297729492,-0.2348389476537704,0.3730577230453491,0.6480777859687805,-0.1062875613570213,0.3740750551223755,0.3851972818374634,-0.1662390828132629,0.3762799501419067,0.2151143848896026,-0.2070609331130981,0.3839811980724334,0.0673045516014099,-0.236733004450798,0.2986605763435364,0.7125574946403503,-0.1291829496622085,0.3012188673019409,0.5181974172592163,-0.1856676787137985,0.310791552066803,0.3919796347618103,-0.2165447473526001,0.3227365612983703,0.2649564445018768,-0.2394233047962188,-0.0238667298108339,0.0817509070038795,0.0260714013129472,0.0066005662083625,0.0599258914589881,0.0144747337326407,0.0353235900402069,0.0441958121955394,-0.000484631571453,0.0536504946649074,0.0211515389382839,-0.0170815736055374,0.0661826729774475,-0.001318160444498,-0.0303640849888324,0.0233383476734161,-0.0006599891930818,0.0057671065442264,0.0280708167701959,-0.0300943031907081,-0.000726442085579,0.0268473029136657,-0.0554109960794448,-0.0092952223494648,0.0249271281063556,-0.0709828361868858,-0.0274525713175535,0.0018947939388453,-0.0055730422027409,0.0044349273666739,0.0060507375746965,-0.0422888547182083,-0.0032026597764343,0.0058443155139684,-0.0659949332475662,-0.0146675845608115,0.0107630304992198,-0.0892528519034385,-0.0312049072235822,-0.0146089382469654,0.0009439336135983,-0.0032332302071154,-0.0142478607594966,-0.0339558981359005,-0.0078404378145933,-0.0099588129669427,-0.0572299510240554,-0.0198324378579854,-0.0043325759470462,-0.0805594474077224,-0.035173550248146,-0.0361726507544517,0.0124071286991238,-0.0099594686180353,-0.032636284828186,-0.0137225445359945,-0.0129632437601685,-0.0266291573643684,-0.0350005626678466,-0.0216272585093975,-0.0200132708996534,-0.054541602730751,-0.0333267375826835
OneDrive/Processed images\UP\high_contrast_Up 4.jpg,UP,Right,0.5470386147499084,0.6557830572128296,-1.268342231242059e-07,0.55089271068573,0.5860118865966797,-0.0039693657308816,0.5693251490592957,0.5430155396461487,-0.0063148024491965,0.5860252380371094,0.5152217149734497,-0.006791609339416,0.5928246378898621,0.4912508726119995,-0.0066104121506214,0.6294135451316833,0.5695415735244751,-0.0052704713307321,0.6219565272331238,0.5649648904800415,0.0006711055175401,0.6076348423957825,0.5706636905670166,0.0023881287779659,0.5980032682418823,0.5766574144363403,0.0020983493886888,0.6341298222541809,0.6118568778038025,-0.003533341223374,0.6240760087966919,0.6043726801872253,0.0062923552468419,0.6116520166397095,0.6066086292266846,0.0073467157781124,0.6020622253417969,0.6144904494285583,0.0050595151260495,0.6297117471694946,0.6495453715324402,-0.000540644978173,0.6224067211151123,0.6375753283500671,0.0082137621939182,0.612326979637146,0.6366278529167175,0.0093136318027973,0.6030961871147156,0.6415796279907227,0.006950563751161,0.621471643447876,0.681447446346283,0.0019354562973603,0.6197534203529358,0.6665561199188232,0.0079814288765192,0.609827995300293,0.6627943515777588,0.0119009921327233,0.6005539298057556,0.6649779081344604,0.0139759602025151,-0.0673258155584335,0.0219423100352287,-0.0461740531027317,-0.0562253408133983,-0.0074080736376345,-0.0278711151331663,-0.0424589365720748,-0.0238582845777273,-0.007763139437884,-0.0353191830217838,-0.0447774678468704,0.0116068208590149,-0.024814423173666,-0.0676728934049606,0.0287517420947551,-0.0041551636531949,-0.0144774038344621,0.0038894538301974,-0.0076870708726346,-0.0213224310427904,0.022753357887268,-0.0111073097214102,-0.022450229153037,0.0343126580119133,-0.013918587937951,-0.0164403393864631,0.023825354874134,0.0017049394082278,-0.0030931967776268,0.0024399536196142,-0.0016892333514988,-0.0120912510901689,0.0224618036299943,-0.0087981158867478,-0.0099148312583565,0.0318039283156394,-0.0068465308286249,-0.0028169727884233,0.0285282079130411,0.0031816270202398,0.0094846421852707,-0.0022696771193295,-0.004537790082395,0.0011408703867346,0.0222272481769323,-0.0092984437942504,0.003648898564279,0.0311905331909656,-0.0091341622173786,0.0110198762267827,0.0345745496451854,-0.0083443634212017,0.0226388312876224,-0.0028027503285557,-0.0087212081998586,0.0151840411126613,0.0145032349973917,-0.0143224913626909,0.0169021654874086,0.0226876474916934,-0.0212302394211292,0.0207753088325262,0.025207245722413
OneDrive/Processed images\BACK\rotated_Back 6.jpg,BACK,Right,0.5180591344833374,0.6067887544631958,1.5429135302724717e-08,0.4903655052185058,0.5835754871368408,0.0064549520611763,0.4763522744178772,0.5382853746414185,0.0076758675277233,0.4758338034152984,0.4932861924171448,0.0074097556062042,0.4784598648548126,0.4631636440753937,0.0062800012528896,0.4694758355617523,0.5101445913314819,-0.0050350092351436,0.4655984044075012,0.4437430202960968,-0.0113231213763356,0.4647630453109741,0.4031977653503418,-0.0136317042633891,0.4635208547115326,0.3732687830924988,-0.0145705305039882,0.4847015142440796,0.5009402632713318,-0.0116185154765844,0.4780233204364776,0.4290815591812134,-0.0181135833263397,0.4750065207481384,0.383384495973587,-0.0209660977125167,0.4720039069652557,0.3481695055961609,-0.0223362874239683,0.5025849938392639,0.4979280233383178,-0.0173813812434673,0.494641363620758,0.429945558309555,-0.0236446298658847,0.4912302196025848,0.3871568143367767,-0.027445750311017,0.4871719479560852,0.354908287525177,-0.0292550884187221,0.5216493606567383,0.5004948377609253,-0.0221041403710842,0.5158933401107788,0.4465948641300201,-0.0269399564713239,0.5112165808677673,0.4153319895267486,-0.0286650564521551,0.5060824751853943,0.389934778213501,-0.0291674826294183,0.0269403904676437,0.0740360096096992,0.0429604724049568,-0.0010624765418469,0.0542004257440567,0.0413939356803894,-0.0065759988501667,0.025704838335514,0.0470388755202293,-0.0111156580969691,-0.0004238561959937,0.0488344989717006,-0.0106831137090921,-0.0223371386528015,0.0416839383542537,-0.0180254951119422,0.0042413948103785,0.0071509177796542,-0.017090693116188,-0.0258982870727777,0.0046859350986778,-0.0230330862104892,-0.0520007312297821,0.0131807215511798,-0.0266915019601583,-0.0723016858100891,0.0195386558771133,-0.004246920812875,-0.0008082639542408,0.0009386908495798,-0.0071652410551905,-0.0373180210590362,-0.0067494162358343,-0.0202522967010736,-0.0645269677042961,-0.0023309239186346,-0.0222252160310745,-0.0956167727708816,0.0153543362393975,0.0107535487040877,-0.0035916718188673,-0.0053483871743083,0.0073053231462836,-0.0321321561932563,-0.0090597439557313,0.0019769049249589,-0.0593409352004528,-0.002998242387548,-0.0043457685969769,-0.0848545953631401,0.0107767544686794,0.0250252336263656,0.0034187035635113,-0.0004447780083864,0.0257348138839006,-0.0190253276377916,-0.0015793954953551,0.0260871574282646,-0.0455950684845447,-0.0012079700827598,0.0170647855848073,-0.0606827177107334,0.0096167223528027
OneDrive/Processed images\DOWN\cropped_Down 15.jpg,DOWN,Right,0.2700759470462799,0.1007169857621193,-9.583290250247957e-08,0.29547780752182,0.1520320624113083,-0.023825641721487,0.3396174013614654,0.217336431145668,-0.0329399891197681,0.3660317957401275,0.29047292470932,-0.0394941344857215,0.379871517419815,0.3440419435501098,-0.0421395152807235,0.3837751448154449,0.1545551717281341,-0.0087417382746934,0.4057628214359283,0.1327728033065796,-0.0271356757730245,0.3729744851589203,0.1319307088851928,-0.0373529344797134,0.3598149120807647,0.1421127021312713,-0.0420915074646472,0.3777138888835907,0.107203833758831,-0.0042125228792428,0.3962607979774475,0.0924778208136558,-0.0246122386306524,0.3567969799041748,0.1057200133800506,-0.0311966203153133,0.3468142747879028,0.116574227809906,-0.0319149233400821,0.3682879209518432,0.0612257421016693,-0.0038010412827134,0.3858840763568878,0.0426213443279266,-0.0255301538854837,0.3506597578525543,0.0658780336380004,-0.0229763593524694,0.338640034198761,0.0838730707764625,-0.0161462612450122,0.3564808964729309,0.0209856778383255,-0.0051296753808856,0.3749018907546997,0.0027718693017959,-0.0177635811269283,0.3519007563591003,0.0241002738475799,-0.0132436472922563,0.3387483060359955,0.0431526601314544,-0.006322780624032,-0.0718404576182365,8.555129170417786e-06,0.0426477007567882,-0.0552471131086349,0.0232651960104703,0.0173536725342273,-0.033426746726036,0.0511448606848716,0.0120054576545953,-0.0092295929789543,0.0773679912090301,0.012644762173295,0.0091547258198261,0.0979775935411453,0.0124947214499115,0.0066684801131486,0.0217724461108446,-0.0017586736939847,0.0113701820373535,0.0148921106010675,-0.0232185218483209,0.001713394653052,0.017965879291296,-0.0233446322381496,-0.0121063739061355,0.0196931380778551,-0.005885349586606,0.0042527327314019,0.0012080785818397,0.0045890500769019,0.0137803666293621,0.0019872481934726,-0.0294739790260791,-0.0088925156742334,0.0057053156197071,-0.0331053510308265,-0.014704699628055,0.0133479218930006,-0.0055670044384896,-0.0001160646788775,-0.0152882318943738,0.0015081664314493,0.0040608379058539,-0.0193091668188571,-0.02598019503057,-0.0166925098747015,-0.0077969785779714,-0.0298205148428678,-0.0258319918066263,-0.0002379389479756,-0.0081672808155417,-0.0165955983102321,-0.034254603087902,0.0017584386514499,-0.0044516520574688,-0.0352066569030284,-0.0166596211493015,-0.0123489638790488,-0.0266253016889095,-0.0273740012198686,-0.0271420329809188,-0.0201237928122282,-0.0185678973793983
OneDrive/Processed images\FRONT\cropped_Front 16.jpg,FRONT,Right,0.1055104061961174,0.8655229806900024,1.8675102353427064e-07,0.1720254719257354,0.8179686069488525,-0.0205463618040084,0.2105105072259903,0.7189376354217529,-0.0192597080022096,0.2236669510602951,0.6165417432785034,-0.0169588290154933,0.2426953762769699,0.5517606139183044,-0.0143242506310343,0.1815312206745147,0.6029762029647827,0.0138956382870674,0.1883663088083267,0.4967475831508636,0.0085968310013413,0.1878325790166854,0.4327136278152466,-0.0026054345071315,0.1868699491024017,0.3752093911170959,-0.0125207006931304,0.1468914747238159,0.5874442458152771,0.0145612601190805,0.1538985520601272,0.4687233567237854,0.0115248933434486,0.1573093384504318,0.3959672152996063,-0.0017161117866635,0.1584190726280212,0.3375522792339325,-0.0128873093053698,0.1130049377679824,0.594040036201477,0.010114224627614,0.1213166490197181,0.4780953526496887,0.0003216988698113,0.1267949342727661,0.4133537709712982,-0.0133523670956492,0.1324203461408615,0.355084478855133,-0.0226427372545003,0.0763894021511077,0.6183807849884033,0.0033110920339822,0.0815434232354164,0.5286832451820374,-0.008460578508675,0.084340251982212,0.4795291423797607,-0.015778737142682,0.0896367654204368,0.4325512051582336,-0.020617401227355,-0.0241118259727954,0.0945467725396156,-0.0340051315724849,0.0136474929749965,0.0722015723586082,-0.0389093607664108,0.0377598255872726,0.04887455701828,-0.0450181998312473,0.0516378693282604,0.0122228786349296,-0.0438389778137207,0.0622691661119461,-0.0169303994625806,-0.038637138903141,0.0288744438439607,0.0035490645095705,0.0034039872698485,0.0331105962395668,-0.0265509448945522,-0.0013828797964379,0.0343618690967559,-0.0502330735325813,-0.0099322898313403,0.0308083929121494,-0.0650305673480033,-0.0325940176844596,0.0029151628259569,-0.0053130188025534,0.0090871276333928,0.011797378771007,-0.0415609516203403,0.0056600267998874,0.0128250978887081,-0.0669608637690544,-0.013352820649743,0.0187465585768222,-0.0862384587526321,-0.0333580449223518,-0.0196696519851684,-0.003758365754038,-0.0004514697939157,-0.0115735549479722,-0.038107730448246,-0.0075155878439545,-0.0051981918513774,-0.0589580610394477,-0.0233016535639762,0.0034453049302101,-0.0768262520432472,-0.0411456488072872,-0.040566187351942,0.0055842977017164,-0.0142678869888186,-0.034030195325613,-0.0201411955058574,-0.0146229211241006,-0.0282895993441343,-0.0393088608980178,-0.0227976907044649,-0.0229943636804819,-0.0574943087995052,-0.0350970961153507
OneDrive/Processed images\DOWN\high_contrast_Down 10.jpg,DOWN,Right,0.4550989270210266,0.5935496687889099,-1.284304715909457e-07,0.458112508058548,0.6383810639381409,-0.0098553029820322,0.4727290868759155,0.6834793090820312,-0.0157786794006824,0.4819849133491516,0.7219675779342651,-0.021462919190526,0.4842983186244964,0.7516272664070129,-0.0254072807729244,0.5051117539405823,0.6657957434654236,-0.0118541521951556,0.5232248306274414,0.6840664744377136,-0.0244762394577264,0.5014712810516357,0.6743239164352417,-0.0289646182209253,0.4903508126735687,0.6634554266929626,-0.0300035662949085,0.5108649730682373,0.6353451013565063,-0.0125256432220339,0.5302603840827942,0.6531495451927185,-0.0257403180003166,0.5025767683982849,0.6455292105674744,-0.0265691298991441,0.4917456209659576,0.6358671188354492,-0.0244506951421499,0.5132232308387756,0.6026365160942078,-0.0147620094940066,0.5331115126609802,0.6188613772392273,-0.0279638394713401,0.5053114891052246,0.6183092594146729,-0.0215638633817434,0.4926154315471649,0.6117721199989319,-0.0141266863793134,0.5127350091934204,0.5673429369926453,-0.0177123807370662,0.5280296802520752,0.5825604796409607,-0.026407653465867,0.509014904499054,0.5895382165908813,-0.0208656005561351,0.4978713393211365,0.5864245891571045,-0.0145401787012815,-0.0702978894114494,-0.0353395380079746,0.0223019942641258,-0.0630781725049018,0.0019869357347488,0.007630243897438,-0.0487201288342475,0.0345606058835983,0.0067155617289245,-0.0357039868831634,0.0635387375950813,0.0028195718768984,-0.0236355196684598,0.082552284002304,0.0070675811730325,-0.0052778366953134,0.0281451568007469,0.0038807848468422,0.0026147309690713,0.0380246639251709,-0.0205752793699502,-0.0120637314394116,0.0318021364510059,-0.0223779175430536,-0.0239299144595861,0.0244942307472229,-0.0088993422687053,0.0037596235051751,0.0037659420631825,0.0046274429187178,0.0178556703031063,0.016455627977848,-0.0339910611510276,-0.0078734941780567,0.0119298426434397,-0.0400907136499881,-0.0168979577720165,0.0054982034489512,-0.0118732154369354,0.0046880817972123,-0.0171490386128425,-0.0019235360668972,0.0185618568211793,-0.0083539159968495,-0.0329132936894893,-0.0086074788123369,-0.0038224833551794,-0.0402798578143119,-0.018500667065382,-0.0084543311968445,-0.0229128934442996,-0.000137735158205,-0.0439037010073661,-0.0085307694971561,0.0170353055000305,-0.0345795713365078,-0.0265749059617519,-0.0011593401432037,-0.0226106531918048,-0.0398248620331287,-0.0165132470428943,-0.028535857796669,-0.0295525528490543
OneDrive/Processed images\UP\scaled_Up 2.jpg,UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
